 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  r   
 -3.2874 -2.9010 -2.6113 -2.2985 -1.9652 -1.6953 -1.5359 -1.4430 -1.3529 -1.2431
 -1.1225 -0.9937 -0.8672 -0.7515 -0.6423 -0.4086 -0.2320 -0.1099 -0.0201
 -2.8674 -2.4316 -2.1066 -1.8430 -1.6306 -1.4644 -1.3348 -1.2303 -1.1394 -1.0539
 -0.9676 -0.8749 -0.7739 -0.6707 -0.5733 -0.3684 -0.2165 -0.1114 -0.0385  0.0088
 -2.5873 -2.1350 -1.7939 -1.5492 -1.3853 -1.2650 -1.1594 -1.0653 -0.9840 -0.9129
 -0.8451 -0.7753 -0.6962 -0.6079 -0.5215 -0.3394 -0.2061 -0.1144 -0.0534 -0.0121
  0.0164
 -2.4471 -2.0112 -1.6732 -1.4171 -1.2293 -1.0971 -1.0097 -0.9480 -0.8867 -0.8201
 -0.7550 -0.6949 -0.6341 -0.5631 -0.4869 -0.3216 -0.2008 -0.1189 -0.0649 -0.0277
 -0.0013  0.0175
 -2.3523 -1.9439 -1.6221 -1.3714 -1.1780 -1.0321 -0.9254 -0.8483 -0.7923 -0.7457
 -0.6935 -0.6357 -0.5811 -0.5244 -0.4603 -0.3098 -0.1975 -0.1224 -0.0747 -0.0420
 -0.0183 -0.0010  0.0115  0.0200
 -2.2529 -1.8816 -1.5852 -1.3493 -1.1608 -1.0106 -0.8931 -0.8034 -0.7344 -0.6790
 -0.6310 -0.5837 -0.5343 -0.4864 -0.4329 -0.2992 -0.1936 -0.1226 -0.0801 -0.0530
 -0.0333 -0.0187 -0.0078 -0.0001  0.0049  0.0071  0.0059 -0.0029 -0.0213 -0.0443
 -2.1327 -1.8023 -1.5367 -1.3225 -1.1470 -1.0014 -0.8804 -0.7817 -0.7035 -0.6405
 -0.5867 -0.5377 -0.4903 -0.4470 -0.4024 -0.2852 -0.1875 -0.1191 -0.0796 -0.0581
 -0.0440 -0.0336 -0.0258 -0.0201 -0.0163 -0.0142 -0.0147 -0.0181 -0.0292 -0.0510
 -0.0783
 -1.9969 -1.7057 -1.4706 -1.2799 -1.1219 -0.9872 -0.8704 -0.7692 -0.6839 -0.6141
 -0.5561 -0.5050 -0.4575 -0.4125 -0.3718 -0.2673 -0.1782 -0.1124 -0.0738 -0.0559
 -0.0478 -0.0433 -0.0401 -0.0381 -0.0370 -0.0366 -0.0375 -0.0404 -0.0467 -0.0595
 -0.0846
 -1.8486 -1.5956 -1.3886 -1.2197 -1.0794 -0.9583 -0.8508 -0.7538 -0.6673 -0.5926
 -0.5298 -0.4768 -0.4294 -0.3851 -0.3448 -0.2476 -0.1654 -0.1034 -0.0646 -0.0476
 -0.0439 -0.0456 -0.0486 -0.0518 -0.0549 -0.0577 -0.0609 -0.0646 -0.0699 -0.0786
 -0.0940
 -1.7025 -1.4863 -1.3030 -1.1517 -1.0261 -0.9179 -0.8210 -0.7317 -0.6491 -0.5738
 -0.5076 -0.4514 -0.4033 -0.3605 -0.3212 -0.2303 -0.1526 -0.0939 -0.0553 -0.0369
 -0.0341 -0.0399 -0.0490 -0.0585 -0.0673 -0.0750 -0.0821 -0.0886 -0.0953 -0.1032
 -0.1120
 -1.5626 -1.3793 -1.2182 -1.0810 -0.9658 -0.8676 -0.7803 -0.6995 -0.6234 -0.5519
 -0.4859 -0.4272 -0.3769 -0.3341 -0.2965 -0.2132 -0.1399 -0.0837 -0.0461 -0.0264
 -0.0223 -0.0290 -0.0419 -0.0572 -0.0723 -0.0860 -0.0984 -0.1094 -0.1194 -0.1292
 -0.1400
 -1.4288 -1.2746 -1.1373 -1.0131 -0.9058 -0.8136 -0.7326 -0.6590 -0.5898 -0.5240
 -0.4615 -0.4036 -0.3517 -0.3072 -0.2707 -0.1963 -0.1273 -0.0728 -0.0370
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  r   
 -4.5166 -3.9005 -3.3661 -2.9121 -2.5322 -2.2078 -1.9205 -1.6593 -1.4320 -1.2453
 -1.0881 -0.9495 -0.8229 -0.7079 -0.5930 -0.3789 -0.2168 -0.1009 -0.0223
 -4.1195 -3.5154 -2.9862 -2.5395 -2.1722 -1.8731 -1.6267 -1.4129 -1.2322 -1.0835
 -0.9578 -0.8449 -0.7375 -0.6358 -0.5424 -0.3484 -0.2042 -0.1016 -0.0324  0.0134
 -3.6482 -3.0663 -2.5852 -2.2541 -1.9316 -1.6609 -1.4369 -1.2505 -1.0958 -0.9691
 -0.8636 -0.7706 -0.6809 -0.5911 -0.5059 -0.3281 -0.1971 -0.1045 -0.0426 -0.0012
  0.0276
 -3.2728 -2.7057 -2.2610 -1.9231 -1.6651 -1.4614 -1.2906 -1.1378 -1.0018 -0.8861
 -0.7909 -0.7106 -0.6368 -0.5605 -0.4835 -0.3180 -0.1955 -0.1096 -0.0529 -0.0154
  0.0107  0.0291
 -3.1216 -2.5508 -2.0947 -1.7446 -1.4801 -1.2807 -1.1293 -1.0113 -0.9146 -0.8275
 -0.7407 -0.6633 -0.5963 -0.5335 -0.4663 -0.3120 -0.1959 -0.1145 -0.0618 -0.0281
 -0.0050  0.0117  0.0235  0.0312
 -3.0527 -2.4854 -2.0297 -1.6727 -1.3963 -1.1834 -1.0213 -0.8994 -0.8088 -0.7424
 -0.6855 -0.6248 -0.5633 -0.5053 -0.4476 -0.3061 -0.1953 -0.1172 -0.0675 -0.0378
 -0.0186 -0.0047  0.0053  0.0121  0.0161  0.0170  0.0144  0.0046 -0.0143 -0.0373
 -2.9888 -2.4476 -2.0039 -1.6525 -1.3773 -1.1622 -0.9937 -0.8627 -0.7619 -0.6835
 -0.6214 -0.5703 -0.5219 -0.4735 -0.4242 -0.2974 -0.1921 -0.1166 -0.0688 -0.0427
 -0.0282 -0.0186 -0.0117 -0.0071 -0.0043 -0.0034 -0.0051 -0.0098 -0.0219 -0.0440
 -0.0715
 -2.9037 -2.3972 -1.9787 -1.6423 -1.3750 -1.1629 -0.9930 -0.8560 -0.7464 -0.6593
 -0.5889 -0.5302 -0.4794 -0.4342 -0.3924 -0.2824 -0.1852 -0.1124 -0.0656 -0.0416
 -0.0317 -0.0275 -0.0253 -0.0242 -0.0241 -0.0248 -0.0270 -0.0312 -0.0387 -0.0525
 -0.0780
 -2.7816 -2.3169 -1.9320 -1.6178 -1.3657 -1.1626 -0.9970 -0.8596 -0.7450 -0.6501
 -0.5722 -0.5076 -0.4521 -0.4029 -0.3600 -0.2608 -0.1726 -0.1042 -0.0585 -0.0351
 -0.0283 -0.0296 -0.0332 -0.0373 -0.0412 -0.0452 -0.0495 -0.0546 -0.0612 -0.0711
 -0.0874
 -2.6299 -2.2252 -1.8770 -1.5868 -1.3503 -1.1579 -0.9991 -0.8651 -0.7502 -0.6513
 -0.5667 -0.4957 -0.4358 -0.3838 -0.3378 -0.2406 -0.1582 -0.0941 -0.0498 -0.0257
 -0.0194 -0.0242 -0.0335 -0.0436 -0.0532 -0.0619 -0.0700 -0.0778 -0.0858 -0.0950
 -0.1050
 -2.4599 -2.1161 -1.8095 -1.5463 -1.3267 -1.1451 -0.9936 -0.8645 -0.7522 -0.6531
 -0.5656 -0.4895 -0.4243 -0.3688 -0.3209 -0.2231 -0.1434 -0.0825 -0.0401 -0.0155
 -0.0081 -0.0137 -0.0265 -0.0422 -0.0580 -0.0725 -0.0859 -0.0980 -0.1093 -0.1204
 -0.1322
 -2.2739 -1.9888 -1.7322 -1.5023 -1.3002 -1.1274 -0.9828 -0.8583 -0.7490 -0.6517
 -0.5640 -0.4855 -0.4162 -0.3564 -0.3093 -0.2083 -0.1282 -0.0694 -0.0294
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =  r   
 -5.4824 -4.9554 -4.4651 -4.0057 -3.5785 -3.1440 -2.6594 -2.1322 -1.6957 -1.3622
 -1.1136 -0.9272 -0.7823 -0.6638 -0.5623 -0.3574 -0.2027 -0.0886 -0.0101
 -5.1739 -4.5929 -4.0544 -3.5638 -3.1178 -2.7038 -2.2848 -1.8593 -1.5048 -1.2265
 -1.0128 -0.8482 -0.7180 -0.6100 -0.5168 -0.3289 -0.1894 -0.0882 -0.0181  0.0285
 -4.9046 -4.3248 -3.7734 -3.2669 -2.8145 -2.4145 -2.0483 -1.6914 -1.3860 -1.1409
 -0.9492 -0.7993 -0.6795 -0.5791 -0.4918 -0.3156 -0.1856 -0.0920 -0.0275  0.0153
  0.0437
 -4.4513 -3.8920 -3.4430 -3.0073 -2.5927 -2.2128 -1.8770 -1.5712 -1.3021 -1.0803
 -0.9036 -0.7643 -0.6529 -0.5596 -0.4774 -0.3101 -0.1866 -0.0979 -0.0371  0.0027
  0.0288  0.0465
 -4.0269 -3.4621 -2.9915 -2.5970 -2.2616 -1.9711 -1.7102 -1.4605 -1.2306 -1.0318
 -0.8676 -0.7356 -0.6302 -0.5436 -0.4670 -0.3075 -0.1890 -0.1037 -0.0457 -0.0085
  0.0150  0.0308  0.0416  0.0480
 -3.8686 -3.2527 -2.7355 -2.3119 -1.9677 -1.6859 -1.4559 -1.2681 -1.1089 -0.9658
 -0.8313 -0.7111 -0.6096 -0.5264 -0.4557 -0.3045 -0.1903 -0.1079 -0.0522 -0.0173
  0.0032  0.0162  0.0249  0.0304  0.0330  0.0323  0.0279  0.0164 -0.0035 -0.0263
 -3.8412 -3.1937 -2.6407 -2.1897 -1.8285 -1.5401 -1.3082 -1.1200 -0.9670 -0.8455
 -0.7497 -0.6661 -0.5855 -0.5093 -0.4415 -0.2995 -0.1892 -0.1094 -0.0555 -0.0227
 -0.0051  0.0041  0.0097  0.0129  0.0142  0.0134  0.0099  0.0027 -0.0105 -0.0331
 -0.0601
 -3.8459 -3.1966 -2.6286 -2.1571 -1.7793 -1.4807 -1.2437 -1.0536 -0.9005 -0.7767
 -0.6769 -0.5976 -0.5337 -0.4759 -0.4204 -0.2908 -0.1851 -0.1076 -0.0550 -0.0237
 -0.0052 -0.0035 -0.0023 -0.0027 -0.0041 -0.0065 -0.0106 -0.0158 -0.0249 -0.0413
 -0.0670
 -3.8128 -3.1877 -2.6270 -2.1554 -1.7708 -1.4651 -1.2232 -1.0297 -0.8737 -0.7472
 -0.6441 -0.5597 -0.4902 -0.4326 -0.3836 -0.2739 -0.1762 -0.1015 -0.0504 -0.0200
 -0.0068 -0.0054 -0.0091 -0.0145 -0.0200 -0.0256 -0.0318 -0.0387 -0.0473 -0.0590
 -0.0764
 -3.7269 -3.1439 -2.6186 -2.1603 -1.7810 -1.4748 -1.2306 -1.0342 -0.8751 -0.7444
 -0.6363 -0.5468 -0.4722 -0.4092 -0.3559 -0.2516 -0.1629 -0.0931 -0.0433 -0.0131
 -0.0002 -0.0009 -0.0092 -0.0201 -0.0309 -0.0412 -0.0510 -0.0606 -0.0705 -0.0817
 -0.0934
 -3.5882 -3.0628 -2.5831 -2.1516 -1.7878 -1.4883 -1.2455 -1.0491 -0.8886 -0.7551
 -0.6427 -0.5475 -0.4671 -0.3992 -0.3414 -0.2311 -0.1469 -0.0808 -0.0338 -0.0039
  0.0094  0.0083 -0.0027 -0.0185 -0.0352 -0.0511 -0.0660 -0.0797 -0.0927 -0.1057
 -0.1194
 -3.3967 -2.9440 -2.5210 -2.1301 -1.7887 -1.5008 -1.2628 -1.0675 -0.9062 -0.7713
 -0.6562 -0.5571 -0.4714 -0.3978 -0.3401 -0.2124 -0.1282 -0.0646 -0.0219
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =  r   
 -5.8496 -5.4396 -5.0744 -4.7518 -4.5012 -4.1890 -3.6638 -2.8979 -2.1786 -1.6160
 -1.2212 -0.9543 -0.7712 -0.6372 -0.5312 -0.3303 -0.1825 -0.0720  0.0083
 -5.5910 -5.1323 -4.7222 -4.3623 -4.0404 -3.7074 -3.2393 -2.5998 -2.0032 -1.5173
 -1.1565 -0.9026 -0.7257 -0.5977 -0.4975 -0.3092 -0.1720 -0.0715  0.0003  0.0493
 -5.4374 -4.9418 -4.4869 -4.0792 -3.7157 -3.3693 -2.9560 -2.4174 -1.9040 -1.4706
 -1.1329 -0.8843 -0.7069 -0.5791 -0.4811 -0.3003 -0.1703 -0.0757 -0.0087  0.0371
  0.0669
 -5.2645 -4.7753 -4.3089 -3.8734 -3.4733 -3.1044 -2.7350 -2.2828 -1.8347 -1.4439
 -1.1268 -0.8830 -0.7030 -0.5722 -0.4738 -0.2975 -0.1724 -0.0816 -0.0178  0.0256
  0.0537  0.0715
