 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  r   
 -4.8433 -4.4642 -4.1819 -3.8781 -3.5540 -3.2908 -3.1337 -3.0405 -2.9505 -2.8406
 -2.7203 -2.5924 -2.4664 -2.3514 -2.2432 -2.0114 -1.8379 -1.7189 -1.6317
 -4.4235 -3.9968 -3.6802 -3.4242 -3.2181 -3.0567 -2.9301 -2.8273 -2.7374 -2.6527
 -2.5671 -2.4753 -2.3750 -2.2726 -2.1760 -1.9732 -1.8238 -1.7213 -1.6508 -1.6059
 -4.1417 -3.6992 -3.3669 -3.1295 -2.9712 -2.8553 -2.7532 -2.6618 -2.5822 -2.5125
 -2.4458 -2.3770 -2.2988 -2.2114 -2.1258 -1.9458 -1.8146 -1.7251 -1.6663 -1.6271
 -1.6005
 -3.9979 -3.5714 -3.2420 -2.9940 -2.8133 -2.6866 -2.6030 -2.5440 -2.4849 -2.4200
 -2.3564 -2.2975 -2.2378 -2.1678 -2.0926 -1.9292 -1.8103 -1.7303 -1.6782 -1.6428
 -1.6182 -1.6011
 -3.8989 -3.4996 -3.1858 -2.9427 -2.7570 -2.6182 -2.5171 -2.4438 -2.3904 -2.3456
 -2.2950 -2.2386 -2.1854 -2.1298 -2.0667 -1.9182 -1.8076 -1.7342 -1.6882 -1.6572
 -1.6351 -1.6194 -1.6085 -1.6017
 -3.7955 -3.4332 -3.1441 -2.9150 -2.7337 -2.5910 -2.4806 -2.3966 -2.3315 -2.2785
 -2.2323 -2.1864 -2.1384 -2.0918 -2.0395 -1.9080 -1.8041 -1.7347 -1.6938 -1.6683
 -1.6501 -1.6369 -1.6275 -1.6214 -1.6180 -1.6175 -1.6204 -1.6309 -1.6510 -1.6754
 -3.6721 -3.3505 -3.0918 -2.8837 -2.7143 -2.5756 -2.4620 -2.3705 -2.2979 -2.2387
 -2.1874 -2.1400 -2.0940 -2.0520 -2.0086 -1.8941 -1.7981 -1.7313 -1.6934 -1.6733
 -1.6607 -1.6516 -1.6453 -1.6411 -1.6388 -1.6383 -1.6405 -1.6456 -1.6583 -1.6816
 -1.7102
 -3.5338 -3.2513 -3.0229 -2.8377 -2.6850 -2.5561 -2.4459 -2.3520 -2.2737 -2.2095
 -2.1552 -2.1066 -2.0608 -2.0172 -1.9776 -1.8758 -1.7887 -1.7246 -1.6875 -1.6711
 -1.6645 -1.6612 -1.6594 -1.6588 -1.6591 -1.6602 -1.6627 -1.6673 -1.6752 -1.6897
 -1.7161
 -3.3839 -3.1395 -2.9390 -2.7753 -2.6397 -2.5235 -2.4214 -2.3308 -2.2513 -2.1833
 -2.1260 -2.0767 -2.0318 -1.9892 -1.9502 -1.8556 -1.7756 -1.7154 -1.6782 -1.6627
 -1.6604 -1.6635 -1.6678 -1.6723 -1.6768 -1.6811 -1.6857 -1.6910 -1.6979 -1.7082
 -1.7252
 -3.2362 -3.0286 -2.8520 -2.7058 -2.5847 -2.4808 -2.3884 -2.3042 -2.2275 -2.1589
 -2.0991 -2.0482 -2.0039 -1.9636 -1.9261 -1.8380 -1.7624 -1.7056 -1.6687 -1.6518
 -1.6505 -1.6577 -1.6681 -1.6789 -1.6890 -1.6980 -1.7065 -1.7146 -1.7228 -1.7323
 -1.7428
 -3.0942 -2.9198 -2.7657 -2.6340 -2.5234 -2.4292 -2.3458 -2.2692 -2.1979 -2.1319
 -2.0720 -2.0195 -1.9745 -1.9354 -1.9003 -1.8205 -1.7493 -1.6951 -1.6593 -1.6412
 -1.6385 -1.6467 -1.6609 -1.6775 -1.6938 -1.7088 -1.7225 -1.7349 -1.7464 -1.7578
 -1.7701
 -2.9580 -2.8131 -2.6827 -2.5648 -2.4625 -2.3745 -2.2973 -2.2274 -2.1620 -2.1005
 -2.0431 -1.9909 -1.9448 -1.9055 -1.8728 -1.8031 -1.7363 -1.6839 -1.6500
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  r   
 -6.0823 -5.4708 -4.9423 -4.4937 -4.1181 -3.7972 -3.5129 -3.2542 -3.0288 -2.8434
 -2.6873 -2.5496 -2.4238 -2.3096 -2.1949 -1.9830 -1.8235 -1.7096 -1.6342
 -5.6751 -5.0774 -4.5563 -4.1176 -3.7568 -3.4624 -3.2194 -3.0082 -2.8296 -2.6824
 -2.5580 -2.4463 -2.3400 -2.2392 -2.1465 -1.9544 -1.8122 -1.7117 -1.6449 -1.6013
 -5.2007 -4.6259 -4.1527 -3.8279 -3.5127 -3.2480 -3.0287 -2.8454 -2.6932 -2.5683
 -2.4645 -2.3729 -2.2845 -2.1958 -2.1115 -1.9355 -1.8062 -1.7156 -1.6556 -1.6161
 -1.5892
 -4.8243 -4.2646 -3.8271 -3.4960 -3.2444 -3.0463 -2.8803 -2.7313 -2.5983 -2.4850
 -2.3917 -2.3131 -2.2409 -2.1660 -2.0899 -1.9263 -1.8055 -1.7213 -1.6663 -1.6305
 -1.6061 -1.5895
 -4.6693 -4.1068 -3.6583 -3.3152 -3.0572 -2.8636 -2.7172 -2.6034 -2.5100 -2.4255
 -2.3410 -2.2655 -2.2004 -2.1390 -2.0731 -1.9210 -1.8064 -1.7266 -1.6754 -1.6433
 -1.6217 -1.6067 -1.5965 -1.5905
 -4.5947 -4.0368 -3.5892 -3.2393 -2.9693 -2.7628 -2.6067 -2.4899 -2.4032 -2.3396
 -2.2851 -2.2264 -2.1668 -2.1105 -2.0544 -1.9153 -1.8062 -1.7296 -1.6813 -1.6531
 -1.6353 -1.6230 -1.6145 -1.6093 -1.6069 -1.6077 -1.6119 -1.6235 -1.6441 -1.6684
 -4.5244 -3.9936 -3.5587 -3.2145 -2.9455 -2.7364 -2.5742 -2.4492 -2.3537 -2.2794
 -2.2202 -2.1713 -2.1247 -2.0780 -2.0304 -1.9066 -1.8031 -1.7291 -1.6827 -1.6580
 -1.6448 -1.6367 -1.6312 -1.6281 -1.6268 -1.6276 -1.6310 -1.6373 -1.6511 -1.6748
 -1.7035
 -4.4328 -3.9378 -3.5287 -3.1997 -2.9385 -2.7320 -2.5679 -2.4371 -2.3337 -2.2521
 -2.1858 -2.1301 -2.0814 -2.0380 -1.9978 -1.8912 -1.7962 -1.7249 -1.6796 -1.6569
 -1.6484 -1.6455 -1.6446 -1.6449 -1.6463 -1.6485 -1.6523 -1.6581 -1.6673 -1.6827
 -1.7096
 -4.3042 -3.8524 -3.4776 -3.1712 -2.9252 -2.7275 -2.5670 -2.4353 -2.3268 -2.2381
 -2.1657 -2.1054 -2.0529 -2.0059 -1.9647 -1.8689 -1.7833 -1.7167 -1.6724 -1.6503
 -1.6449 -1.6475 -1.6524 -1.6578 -1.6632 -1.6686 -1.6744 -1.6811 -1.6893 -1.7008
 -1.7186
 -4.1464 -3.7554 -3.4183 -3.1365 -2.9064 -2.7193 -2.5653 -2.4362 -2.3267 -2.2336
 -2.1553 -2.0897 -2.0342 -1.9853 -1.9416 -1.8480 -1.7682 -1.7063 -1.6635 -1.6409
 -1.6359 -1.6421 -1.6526 -1.6641 -1.6749 -1.6850 -1.6945 -1.7038 -1.7134 -1.7242
 -1.7358
 -3.9709 -3.6410 -3.3463 -3.0922 -2.8797 -2.7036 -2.5568 -2.4323 -2.3245 -2.2305
 -2.1487 -2.0785 -2.0188 -1.9678 -1.9231 -1.8299 -1.7529 -1.6943 -1.6536 -1.6305
 -1.6245 -1.6314 -1.6456 -1.6626 -1.6796 -1.6954 -1.7101 -1.7237 -1.7364 -1.7490
 -1.7625
 -3.7800 -3.5089 -3.2641 -3.0439 -2.8498 -2.6833 -2.5437 -2.4237 -2.3186 -2.2255
 -2.1426 -2.0695 -2.0059 -1.9515 -1.9092 -1.8146 -1.7374 -1.6807 -1.6427
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =  r   
 -7.0734 -6.5434 -6.0516 -5.5914 -5.1637 -4.7297 -4.2468 -3.7229 -3.2900 -2.9594
 -2.7129 -2.5280 -2.3842 -2.2667 -2.1660 -1.9630 -1.8101 -1.6982 -1.6220
 -6.7536 -6.1712 -5.6336 -5.1449 -4.7009 -4.2890 -3.8728 -3.4508 -3.0997 -2.8241
 -2.6127 -2.4499 -2.3211 -2.2143 -2.1220 -1.9359 -1.7981 -1.6988 -1.6307 -1.5862
 -6.4743 -5.8942 -5.3454 -4.8430 -4.3949 -3.9986 -3.6358 -3.2826 -2.9805 -2.7383
 -2.5490 -2.4012 -2.2831 -2.1842 -2.0980 -1.9236 -1.7953 -1.7033 -1.6406 -1.5997
 -1.5732
 -6.0147 -5.4566 -5.0096 -4.5781 -4.1689 -3.7943 -3.4630 -3.1611 -2.8955 -2.6767
 -2.5026 -2.3657 -2.2564 -2.1649 -2.0840 -1.9188 -1.7969 -1.7097 -1.6505 -1.6124
 -1.5881 -1.5721
 -5.5858 -5.0240 -4.5570 -4.1666 -3.8356 -3.5498 -3.2937 -3.0484 -2.8221 -2.6266
 -2.4652 -2.3359 -2.2329 -2.1485 -2.0736 -1.9166 -1.7997 -1.7159 -1.6594 -1.6237
 -1.6018 -1.5876 -1.5785 -1.5737
 -5.4218 -4.8109 -4.2987 -3.8799 -3.5404 -3.2635 -3.0381 -2.8544 -2.6990 -2.5591
 -2.4275 -2.3100 -2.2110 -2.1303 -2.0618 -1.9137 -1.8012 -1.7204 -1.6661 -1.6326
 -1.6135 -1.6021 -1.5948 -1.5909 -1.5901 -1.5924 -1.5986 -1.6119 -1.6334 -1.6575
 -5.3865 -4.7456 -4.1993 -3.7542 -3.3983 -3.1148 -2.8878 -2.7044 -2.5557 -2.4378
 -2.3449 -2.2639 -2.1857 -2.1120 -2.0465 -1.9085 -1.8003 -1.7220 -1.6695 -1.6380
 -1.6218 -1.6140 -1.6098 -1.6081 -1.6084 -1.6108 -1.6161 -1.6250 -1.6398 -1.6639
 -1.6922
 -5.3823 -4.7408 -4.1809 -3.7166 -3.3449 -3.0515 -2.8193 -2.6342 -2.4861 -2.3667
 -2.2707 -2.1945 -2.1331 -2.0776 -2.0243 -1.8993 -1.7961 -1.7202 -1.6691 -1.6391
 -1.6218 -1.6215 -1.6216 -1.6235 -1.6263 -1.6303 -1.6360 -1.6428 -1.6536 -1.6716
 -1.6988
 -5.3392 -4.7240 -4.1727 -3.7093 -3.3317 -3.0315 -2.7945 -2.6059 -2.4548 -2.3334
 -2.2351 -2.1547 -2.0885 -2.0335 -1.9867 -1.8815 -1.7869 -1.7142 -1.6644 -1.6354
 -1.6235 -1.6233 -1.6284 -1.6350 -1.6420 -1.6490 -1.6568 -1.6653 -1.6755 -1.6888
 -1.7078
 -5.2424 -4.6714 -4.1570 -3.7084 -3.3369 -3.0369 -2.7978 -2.6060 -2.4516 -2.3258
 -2.2228 -2.1383 -2.0680 -2.0085 -1.9578 -1.8582 -1.7730 -1.7055 -1.6573 -1.6284
 -1.6169 -1.6188 -1.6284 -1.6405 -1.6527 -1.6643 -1.6756 -1.6867 -1.6982 -1.7109
 -1.7243
 -5.0924 -4.5805 -4.1134 -3.6932 -3.3385 -3.0461 -2.8088 -2.6172 -2.4610 -2.3320
 -2.2244 -2.1344 -2.0590 -1.9956 -1.9414 -1.8368 -1.7562 -1.6927 -1.6476 -1.6191
 -1.6072 -1.6096 -1.6219 -1.6389 -1.6568 -1.6740 -1.6903 -1.7054 -1.7200 -1.7345
 -1.7497
 -4.8896 -4.4512 -4.0420 -3.6641 -3.3335 -3.0539 -2.8224 -2.6322 -2.4753 -2.3445
 -2.2337 -2.1393 -2.0587 -1.9901 -1.9375 -1.8173 -1.7365 -1.6758 -1.6353
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =  r   
 -7.4531 -7.0405 -6.6738 -6.3501 -6.0974 -5.7825 -5.2550 -4.4882 -3.7711 -3.2119
 -2.8201 -2.5552 -2.3735 -2.2407 -2.1357 -1.9367 -1.7907 -1.6819 -1.6037
 -7.1883 -6.7277 -6.3168 -5.9562 -5.6331 -5.2982 -4.8286 -4.1898 -3.5957 -3.1131
